"id","amikacin","capreomycin","ciprofloxacin","ethambutol","ethionamide","isoniazid","kanamycin","moxifloxacin","ofloxacin","pyrazinamide","rifampicin","streptomycin"
"ERR2515071",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515072",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2515073",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515074",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515075",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515076",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515077",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515078",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515079",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515080",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046838",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","1",NA
"ERR2515081",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515082",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515083",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045536",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2513829",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"SRR6045945",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0",NA,NA
"ERR2515084",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045660",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6046130",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2515085",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"SRR6045169",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515086",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515087",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"ERR2515088",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515089",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515090",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515091",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR2515092",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515093",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2512387",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515094",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2515095",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515096",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515097",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515098",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2515099",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2515100",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515101",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2515102",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516166",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516167",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516168",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516169",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516170",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516171",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516172",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516173",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516174",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516175",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516176",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516177",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516178",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516179",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516180",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516181",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516182",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516183",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516184",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516185",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516186",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516187",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516188",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516189",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516190",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516191",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516192",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516193",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516194",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516195",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516196",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516197",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516198",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516199",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516200",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516201",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516202",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516203",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516204",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516205",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516206",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516207",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516208",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516209",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516210",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516211",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516212",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516213",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516214",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516215",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516216",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516217",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516218",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516219",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516220",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516221",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516222",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516223",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516224",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516225",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516226",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516227",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516228",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516229",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516230",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516231",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516232",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516233",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516234",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516235",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516236",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516237",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516238",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516239",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516240",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516241",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516242",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516243",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516244",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516245",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516246",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516247",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516248",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516249",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516250",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516251",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516252",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516253",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516254",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516255",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516256",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516257",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516258",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516259",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516260",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516261",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516262",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516263",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516264",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516265",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516266",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516267",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516268",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516269",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516270",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516271",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516272",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516273",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516274",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516275",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516276",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516277",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516278",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516279",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516280",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516281",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516282",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516283",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516284",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516285",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516286",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516287",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","0",NA
"ERR2516288",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516289",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516290",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2516291",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516292",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516293",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516294",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516295",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516296",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516297",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516298",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516299",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516300",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516301",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516302",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516303",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516304",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516305",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516306",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516307",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516308",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516309",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516310",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516311",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516312",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516313",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516314",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516315",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516316",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516317",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516318",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516319",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516320",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516321",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516322",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516323",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516324",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516325",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516326",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516327",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516328",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516329",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516330",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516331",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516332",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516333",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516334",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516335",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516336",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516337",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516338",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516339",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516340",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516341",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516342",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516343",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516344",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516345",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516346",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516347",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516348",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516349",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516350",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516351",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516352",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516353",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516354",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516355",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516356",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516357",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516358",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516359",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516360",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516361",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516362",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516363",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516364",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516365",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516366",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516367",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516368",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516369",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516370",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516371",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516372",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516373",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516374",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516375",NA,NA,NA,"1",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516376",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516377",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516378",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516379",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516380",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516381",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516382",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516383",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516384",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516385",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516386",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516387",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516388",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516389",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516390",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR2516391",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516392",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1",NA
"ERR2516393",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516394",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516395",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2516396",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516397",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1",NA
"ERR2516398",NA,NA,NA,"0",NA,"0",NA,NA,NA,"1","0",NA
"ERR2516399",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2199821",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2199781",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199746",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200140",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199963",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200012",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199915",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199849",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199912",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199783",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199822",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199797",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199743",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199779",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2200106",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199817",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200141",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200081",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200089",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199893",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2199904",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199846",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199887",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199962",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199798",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200036",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200124",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR553293",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200132",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199847",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","1",NA
"ERR2199964",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR1768629",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR2199773",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199905",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200123",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200116",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199917",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200109",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199871",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200127",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199865",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200029",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199859",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0",NA
"ERR2200144",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199948",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200062",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2199801",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200082",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
"ERR2200102",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0",NA
